hashtag,link,tweet
@policia,https://twitter.com/Skarateka2/status/1041051783857156096,"@jusapolaragon @MainatJM @policia @guardiacivil @jusapol ¿Porque intentas tapar y justificar el vídeo que todos nosotros, incluso tú has visto y actúas de una manera tan infantil? Una persona madura sería consecuente y responsable, y por supuesto jamás apoyaría ni participaría en un acto represivo de este calibre. Tampoco es gracioso."
@policia,https://twitter.com/jando_aki/status/1041050667278888961,"@NgokwamiWe @Catala48368376 @AEPD_es @CiudadanosCs @vox_es @UPYD @PoderJudicialEs @zoidoJI @Defensagob @interiorgob @policia @guardiacivil @mossos @AFiscales @UPFiscales @APIFiscales @TSJCV @tsj_cat La ley de protección de datos he imágenes, se la pasan por los kinders..."
@policia,https://twitter.com/jtomasroig/status/1041050528879439872,"@_hombresdeverde La @policia estava aireando su fascismo para acabar el 1O a golpes y machacando a la población catalana con el beneplácito de @PPopular @PSOE y @CiudadanosCs . ¡Viva EspaÑa, viva el 🤴 y viva la guardia civil! https://t.co/u7BjfZtOgo"
@policia,https://twitter.com/AguilarZ50/status/1041050519261925378,"@ERIKEO5555 @policia @guardiacivil #EquiparacionYa
#GrupoB_ReclasificacionYa @JupolNacional 
@jusapol Muchas gracias por su apoyo incondicional"
@policia,https://twitter.com/kokecabrera/status/1041050401238392832,"@TODOSJUSAPOL @PSOE @jusapol @policia @guardiacivil @UMCmossos #EquiparacionYa 
#PNyGCnoSeRinden 
#GrupoB_ReclasificacionYa 

""Al César lo que es del César"".

Mismo trabajo, mismo sueldo. https://t.co/di8K7cYNFc"
@policia,https://twitter.com/jusapolsantiago/status/1041050122371702784,"@ERIKEO5555 @policia @guardiacivil Muchas gracias #EquiparacionYa
#GrupoB_ReclasificacionYa
@jusapol"
@policia,https://twitter.com/Monica86045276/status/1041049913558269952,@policia Bueno y la de los demas q no tienen culpa alguna no?
@policia,https://twitter.com/Nin631/status/1041049374464372736,"@ElectorPatriota @PRIMERJAUME @DGobiernoCV @policia @guardiacivil No te dariamos nunca la nacionalidad catalana, quien quiere hacerte catalán? Dime quien que le quito la nacionalidad"
@policia,https://twitter.com/rosamuriel52/status/1041048850268647424,@policia @Paulaggodino Enhorabuena
@policia,https://twitter.com/RoberCurtis/status/1041048658060472321,Y nuestra @policia quejándose porque les dan de cenar croquetas. https://t.co/hIGCBFNe2J
@policia,https://twitter.com/jusapolaragon/status/1041048481308332037,"@USembassyMadrid @policia @FBI Gran trabajo reconocido por la @USembassyMadrid y NO reconocido por el @interiorgob @desdelamoncloa... 😡

#EquiparacionYa con @jusapol #GrupoB_ReclasificacionYa #29sBarcelona"
@policia,https://twitter.com/liriuca/status/1041048400521818112,"@_decanno @HastaRabo @calleja_1986 @Betwin23 @tispter_ganador @VidalakenYT @juangayatipster @TomasLanster @raf34349 @alfonso180179 @Popbowmvp @carry4rose @rososcar @TipstersAzote @Verdeandoando @Pascumaqui1 @EstafasCaza @HomeXiki @J_y_L1 @EuDistinzione @TomatesEsSecret @pardillo_o @kikotewhite @valamarilla @jork9picks @Juangayasalom @CDRodrigo35 @Carlitossante @MarioVidal1978 @sergiloza @AzoteTipster @ApuestasArturo @ApuestasInsider @rojos_apuestas @WestApuesta @policia @TipsterApuesta @iSt7z_ @TipsAnalistas @guardiacivil @laSextaTV @RadioMARCA @agenciatributar @MinHacienda @ludopatia @EqInvestigacion @JuanTM19 @abc_es @elmundoes @larazon_es Como hacer ver que hoy has ganado dinero, cuando no es así, mete una apuesta del premiun y luego pone otro verde dnd el vídeo para que parezca que hay más verdes que rojos, la caradura d este sin vergüenza no tiene límites https://t.co/EFnWm9V3mt"
@policia,https://twitter.com/JorgeM_Olloqui/status/1041048100507451392,"@policia Hola, quiero denunciar esta cuenta por no saber quien es y utilizar mis tuits para difamar, es una persecución constante la que tiene el dueño de la misma: https://t.co/IPRrDXiQ5T"
@policia,https://twitter.com/nuria1362/status/1041048031649509381,@mtgarcia82 @guardiacivil @policia @PSOE Esto es #vergonzoso y encima hay gente que le ríe la gracia a éste #individuo? #NoALaXenofobia #GobiernoDeLaDignidad
@policia,https://twitter.com/SandraSandras2/status/1041047739755315200,@Ambiconstructiv @ca_eiou @jusapolalmeria @jusapolceuta @Arran_jovent @policia @guardiacivil @CDRCatOficial @antifabcn @omnium @assemblea @UnitatvsRacisme @unisxrepublica @ArranBarcelona @COSnacional @cupnacional @Endavant_OSAN @AlertaSolidaria @SEPC_nacional @UABantifa @jusapol Uy!! Para hacer eso tendríais que o convencer mucha más gente (entre ellas a mí pero no me gustan los fachas) o gastar mucho más dinero y corrupción de la que habéis hecho hasta ahora (la pega es que ñ está en suspensión de pagos y Europa no se la vais a colar más) 😎
@policia,https://twitter.com/jusapolaragon/status/1041047254797361152,"@policia @FBI Gran trabajo reconocido por la @USembassyMadrid y NO reconocido por el @interiorgob @desdelamoncloa... 😡

#EquiparacionYa con @jusapol #GrupoB_ReclasificacionYa #29sBarcelona"
@policia,https://twitter.com/TribunaLibreES/status/1041047069895602178,"Intervenidos Ingredientes Contaminados Para Hacer ‘Mojitos’ Que Ocultaban En Alcantarillas Y Contenedores De Basura
@policia #Mojitos #Contaminados #Alcantarilla #ContenedoresDeBasura
https://t.co/x3WTNPHY0L https://t.co/RxucEgjZCd"
@policia,https://twitter.com/SandraSandras2/status/1041046833672478720,@Ambiconstructiv @Cabolulo @ca_eiou @jusapolalmeria @jusapolceuta @Arran_jovent @policia @guardiacivil @CDRCatOficial @antifabcn @omnium @assemblea @UnitatvsRacisme @unisxrepublica @ArranBarcelona @COSnacional @cupnacional @Endavant_OSAN @AlertaSolidaria @SEPC_nacional @UABantifa @jusapol No hay más ht 😂😂😂🤣🤣🤣🤣 te sientes sólo? 😂😂😎
@policia,https://twitter.com/RMartn3/status/1041045892474839040,"@TODOSJUSAPOL @PSOE @jusapol @policia @guardiacivil @UMCmossos Cuando haga algo, agujetas seguro

#EquiparacionYa #ILP2018JusapoL #PPSOEMenosprecianPNyGC #PNyGCnoSeRinden #29SBarcelona @jucilnacional @JupolNacional @jusapol #EquiparacionYa #EquiparacionYa #EquiparacionYa #EquiparacionYa #EquiparacionYa #EquiparacionYa #EquiparacionYa"
@policia,https://twitter.com/Gabo_Mancera/status/1041045644985683969,@vayio @JDCuajimalpa @PublimetroMX @GobCDMX @policia @PartidoMorenaMx @AdrianRubalcava ¿Donde está el abuso de autoridad? Para entender...
@policia,https://twitter.com/The_Romer_Crazy/status/1041045467629543424,"@TODOSJUSAPOL @jennermostoles @PSOE @jusapol @policia @guardiacivil @UMCmossos Bueno, eso del 7% es bastante dudoso. Las portadas del ABC no es que se estén luciendo últimamente por el rigor periodístico, que digamos..."
@policia,https://twitter.com/Mariola42/status/1041044399294177282,"@giorcito @YouTube @policia Buenas noches. Te lo agradezco mucho, pero hay mucha gente que somos de otra pasta😜"
@policia,https://twitter.com/cjimenezro/status/1041043597964046338,"@policia Y por favor, respeta al conductor del autobús que te lleva a casa. Él trabaja de noche para llevarte a casa y que no tengas que conducir."
@policia,https://twitter.com/pabliciuslucas/status/1041043299916763136,@policia Ni la de los demás
@policia,https://twitter.com/Casmator/status/1041043165531316225,"@policia Es más chocante decir que te puedes convertir en un asesino, porque no es solo poner su vida en juego (que sinceramente que alguien se atreva a coger el coche borracho y se mate me importa bien poco) es poner en juego la vida de cualquier persona y los familiares que tiene detrás"
@policia,https://twitter.com/giorcito/status/1041043143448244231,"@Mariola42 @YouTube @policia Me alegro mucho Mariola que tengas el Plan A cubierto, fijate yo estaba dándote el plan B sin saberlo.  Che por eso no hay manera que coincidamos. Cachis.  Buenas noches."
@policia,https://twitter.com/yahcono33/status/1041042851793133569,"@Mariade78593897 @PPopular @pablocasado_ @caval100
@guardiacivil
@policia
@gabrielrufian
@ActualidadRT
@cayeruby
@ahorapodemos
@PoderJudicialEs
@PilarHLuc
@BeatrizTalegon
@MunicipioMogan

m BOTO también es para el FASSCISTA Miguelillo Rivera, el d loss VOLQUETES de COCA, o eran de PPutas...? como SSon la miSSma camada."
@policia,https://twitter.com/VadeShelby/status/1041042622733840384,@policia Con los ciegos que me cojo es peligroso hasta que vaya andando
@policia,https://twitter.com/rbordes/status/1041042420857819137,@policia ¿Si vas borracho por la calle (andando) no se te puede sancionar? ¿No puede ser igualmente peligroso para la circulación vial?
@policia,https://twitter.com/LaLlorona_21/status/1041042200807845888,@policia Eso haré... Gracias!! 😉
@policia,https://twitter.com/liriuca/status/1041041975347171328,"@_decanno @HastaRabo @calleja_1986 @Betwin23 @tispter_ganador @VidalakenYT @juangayatipster @TomasLanster @raf34349 @alfonso180179 @Popbowmvp @carry4rose @rososcar @TipstersAzote @Verdeandoando @Pascumaqui1 @EstafasCaza @HomeXiki @J_y_L1 @EuDistinzione @TomatesEsSecret @pardillo_o @kikotewhite @valamarilla @jork9picks @Juangayasalom @CDRodrigo35 @Carlitossante @MarioVidal1978 @sergiloza @AzoteTipster @ApuestasArturo @ApuestasInsider @rojos_apuestas @WestApuesta @policia @TipsterApuesta @iSt7z_ @TipsAnalistas @guardiacivil @laSextaTV @RadioMARCA @agenciatributar @MinHacienda @ludopatia @EqInvestigacion @JuanTM19 @abc_es @elmundoes @larazon_es Experto en ""rojos de barrio"" cerca del pleno https://t.co/6PSTMbCq3E"
@policia,https://twitter.com/Diego_alv_gonz/status/1041041725370900480,"8) Si alguien piensa que esto es denunciable en @policia, no lo es, como amablemente los miembros de una comisaría me han explicado. Cabe interponer recurso administrativo de alzada, pero no existe delito penal. Agradezco la comprensión de estos amables policías y su amabilidad"
@policia,https://twitter.com/USembassyMadrid/status/1041041482935881728,🇺🇸🇪🇸 Nuevo éxito de la cooperación policial España-EEUU con la declaración de culpabilidad del líder de Kelihos Botnet responsable de amenazar gravemente la seguridad en las redes en todo el mundo. Nuestro agradecimiento a las autoridades españolas @policia @interiorgob https://t.co/jD0Hv8MCrP
@policia,https://twitter.com/merludio/status/1041041258096066561,@jusapolaragon @MainatJM @policia @guardiacivil @jusapol En ese vídeo ves agresiones a policías?
@policia,https://twitter.com/ohFusHe/status/1041040892973539329,@Vardul16K @policia Tío de que vas
@policia,https://twitter.com/Bubba520317137/status/1041040862476681216,@Arran_jovent @policia @guardiacivil @CDRCatOficial @antifabcn @omnium @assemblea @UnitatvsRacisme @unisxrepublica @ArranBarcelona @COSnacional @cupnacional @Endavant_OSAN @AlertaSolidaria @SEPC_nacional @UABantifa En Barcelona seréis MUY bien recibidos....vosotros sí q sois nuestra policía‼️👇 https://t.co/rVdjhnSnWs
@policia,https://twitter.com/Daniel_Sanz_C/status/1041040844239892480,"Aquí, la acción nazi de marcar al diferente... ⬇️⬇️⬇️
@policia 
@guardiacivil https://t.co/Z2cly13bSX"
@policia,https://twitter.com/SARG1967/status/1041040664249675776,"@elmundoes Será porque no quieres, aquí la @policia y la @guardiacivil te están esperando con los brazos abiertos."
@policia,https://twitter.com/yahcono33/status/1041040648957308933,"@tarcoteca @PPopular @pablocasado_ @caval100
@guardiacivil
@policia
@gabrielrufian
@ActualidadRT
@cayeruby
@ahorapodemos
@PoderJudicialEs
@PilarHLuc
@BeatrizTalegon
@leynoesjusticia
@Esparroqui
@protestona1
@MunicipioMogan

...se dice:
del PPartío PPodrío verssussPPSSOECD'SS tenías que SSer, alimaña, detrituss."
@policia,https://twitter.com/salvador_pabon/status/1041040247507902464,@policia Ostia y ahora que fumaran los pobres que han venido croquetas?
@policia,https://twitter.com/yahcono33/status/1041040077386903555,"@farsalia0105 @PPopular @pablocasado_ @caval100
@guardiacivil
@policia
@gabrielrufian
@ActualidadRT
@cayeruby
@ahorapodemos
@PoderJudicialEs
@PilarHLuc
@MunicipioMogan

Sí POR FAVOR, sigue, queremos SABER, tenemos necesidad de CONOCIMIENTO, ya se q a loss PPuercoss faSScistass no les interesa, A NOSOTROS SÍ y mucho."
@policia,https://twitter.com/joxandonosti/status/1041039705331179520,@ertzaintzaEJGV @policia @guardiacivil ¿¿qué puede hacer esta persona?? https://t.co/RGbiyUB6Bk
@policia,https://twitter.com/yahcono33/status/1041039063871049728,"@PPopular @pablocasado_ @caval100
@guardiacivil
@policia
@gabrielrufian
@ActualidadRT
@cayeruby
@ahorapodemos
@PoderJudicialEs
@PilarHLuc
@BeatrizTalegon
@MunicipioMogan

PPablillo, SSoss TODO unSSacomierda faSScista y se hacía preciso alguien te lo restregara en TÚ JOCICO, pareces de la gc, HDLGRPP..."
@policia,https://twitter.com/InglesFco/status/1041038876842831873,@pacomarhuenda @guardiacivil y @policia cuantos van a quitar?
@policia,https://twitter.com/AmigosMIRAEspan/status/1041038337174327296,Finaliza el ciclo de actividades contra violencia de género y el micromachismo en Leganés. Gracias a nuestros ponentes @rmpabon @policia @NdlandreaDavila Camila Beltrán y al @AytoLeganes https://t.co/chbY5SWk9u
@policia,https://twitter.com/IsabelAlvarezH4/status/1041037987960836096,"@policia Bien echo. ¿No más violencia.?
La vidad nadie es dueño de nadie.
NAMASTE. 🤔😗"
@policia,https://twitter.com/JKCORDOBAMESA/status/1041037815352578048,Ojalá información sobre asesinato de un suboficial en aperitivos contra el NarcoTerrorista de las Fart alias Guacho sea un error. Que Dios proteja a todos nuestros héroes. @COL_EJERCITO @policia @ArmadaColombia @FuerzaAereaCol @FuerzasMilCol
@policia,https://twitter.com/TODOSJUSAPOL/status/1041037454361415682,"@PSOE EN 100 DÍAS DEL GOBIERNO DEL 7%:

❌#EquiparacionYa @jusapol @policia y @guardiacivil RECIBIDOS NÓMINA +0€

❌#45sindespidos 100 días=137 militares al PARO con 45 años 

❌@UMCmossos ACOSADOS Y PERSEGUIDOS por defender la Constitución en #Cataluña

ES LA HORA DE LOS HECHOS https://t.co/2vuGQv3MJO"
@policia,https://twitter.com/raf34349/status/1041036391629631489,@tispter_ganador @liriuca @_decanno @HastaRabo @calleja_1986 @Betwin23 @VidalakenYT @juangayatipster @TomasLanster @alfonso180179 @Popbowmvp @carry4rose @rososcar @TipstersAzote @Verdeandoando @Pascumaqui1 @EstafasCaza @HomeXiki @J_y_L1 @EuDistinzione @TomatesEsSecret @pardillo_o @kikotewhite @valamarilla @jork9picks @Juangayasalom @CDRodrigo35 @Carlitossante @MarioVidal1978 @sergiloza @AzoteTipster @ApuestasArturo @ApuestasInsider @rojos_apuestas @WestApuesta @policia @TipsterApuesta @iSt7z_ @TipsAnalistas @guardiacivil @laSextaTV @RadioMARCA @agenciatributar @MinHacienda @ludopatia @EqInvestigacion @JuanTM19 @abc_es @elmundoes @LosGanadores Lo gracioso es que son picks del premium que están gratis en el de torete
@policia,https://twitter.com/Manu_elSevilla/status/1041036274356895745,@ERIKEO5555 @policia @guardiacivil Muchísimas gracias Erik por su constante @Jupolnacional @jucilnacional #EquiparacionYA COMPLETA @jusapol #EnEstaFamiliaNadieLuchaSolo #ProhibidoRendirse #FalsaEquiparacion #ILPJusapol #PNyGCnoSeRinden #GrupoB_ReclasificacionYa #AlaGCyPN_SeLeRespeta #JusapolNoSeRinde #29SBarcelona
@policia,https://twitter.com/ramdelairam/status/1041035909712502784,"@mavarosg @Twitter @carmenro_ @policia Como andaluza exijo a los psicólogos que la examinen si lo que dijo de los andaluces es un chiste , está muchacha necesita mucha ayuda mental !! Y Libertad de expresión no es reírte y decir que te damos asco una CC.AA entera eso es homófobia cateta"
@policia,https://twitter.com/polprcanarias/status/1041035393062330370,Dispositivo seguridad @policia campeonato baloncesto femenino Ruta 2018 #Tenerife. https://t.co/gtYR9DTllJ
@policia,https://twitter.com/tyrant84778112/status/1041034535780147201,"@jusapolceuta @Arran_jovent @policia @guardiacivil @CDRCatOficial @antifabcn @omnium @assemblea @UnitatvsRacisme @unisxrepublica @ArranBarcelona @COSnacional @cupnacional @Endavant_OSAN @AlertaSolidaria @SEPC_nacional @UABantifa la O.COPERNICO!! jajaja no encontrasteis ni una sola urna!! meses y meses comiendo croquetas de cemento, durmiendo en 4 metros en el piolin, olor a pies todo el dia, puedo seguir un rato... sois pateticos!!!"
@policia,https://twitter.com/DavidSFC8/status/1041034036897087488,@policia Como hago para que me pague un moroso ?
@policia,https://twitter.com/bpa_b/status/1041033876125175809,"@policia !!no tengo palabras!! Solamente decir que donen que es muy fácil, y dan vida a otras personas, gracias 👋👋👋👋👋👍❤️❤️❤️😘😘😘🙏🙏🙏"
@policia,https://twitter.com/lu7641/status/1041033751688556544,"@policia ¿Así es como trabaja la policia?, pues vamos apañados ... https://t.co/o4sSBBxvX7"
@policia,https://twitter.com/tispter_ganador/status/1041033722831794179,"@raf34349 @liriuca @_decanno @HastaRabo @calleja_1986 @Betwin23 @VidalakenYT @juangayatipster @TomasLanster @alfonso180179 @Popbowmvp @carry4rose @rososcar @TipstersAzote @Verdeandoando @Pascumaqui1 @EstafasCaza @HomeXiki @J_y_L1 @EuDistinzione @TomatesEsSecret @pardillo_o @kikotewhite @valamarilla @jork9picks @Juangayasalom @CDRodrigo35 @Carlitossante @MarioVidal1978 @sergiloza @AzoteTipster @ApuestasArturo @ApuestasInsider @rojos_apuestas @WestApuesta @policia @TipsterApuesta @iSt7z_ @TipsAnalistas @guardiacivil @laSextaTV @RadioMARCA @agenciatributar @MinHacienda @ludopatia @EqInvestigacion @JuanTM19 @abc_es @elmundoes @LosGanadores toda la razon,cada vez que los mallic de los ganadores sube un pick ahi,(que por cierto mallic es muy bueno,yo le sigo y lleva stats)torete usa uno de esos picks para su reto..justo siempre despues lo sube torete a su telegram...si gana ese reto,se las dara de crack torete vereis"
@policia,https://twitter.com/SalinaBonte/status/1041032880825270272,"@policia señores policías, necesito ayuda con algo porque yo sola no puedo, no es nada relacionado con ninguna emergencia, tampoco nada relacionado con su sector, si aún queréis hechar una mano, avisadme."
@policia,https://twitter.com/raf34349/status/1041032827972866049,"@bets_professor @liriuca @_decanno @HastaRabo @calleja_1986 @Betwin23 @tispter_ganador @VidalakenYT @juangayatipster @TomasLanster @alfonso180179 @Popbowmvp @carry4rose @rososcar @TipstersAzote @Verdeandoando @Pascumaqui1 @EstafasCaza @HomeXiki @J_y_L1 @EuDistinzione @TomatesEsSecret @pardillo_o @kikotewhite @valamarilla @jork9picks @Juangayasalom @CDRodrigo35 @Carlitossante @MarioVidal1978 @sergiloza @AzoteTipster @ApuestasArturo @ApuestasInsider @rojos_apuestas @WestApuesta @policia @TipsterApuesta @iSt7z_ @TipsAnalistas @guardiacivil @laSextaTV @RadioMARCA @agenciatributar @MinHacienda @ludopatia @EqInvestigacion @JuanTM19 @abc_es @elmundoes Que si, lo que tú digas, otro más que se quiere subir a la moda vendehumo"
@policia,https://twitter.com/raf34349/status/1041032533708873728,"@liriuca @_decanno @HastaRabo @calleja_1986 @Betwin23 @tispter_ganador @VidalakenYT @juangayatipster @TomasLanster @alfonso180179 @Popbowmvp @carry4rose @rososcar @TipstersAzote @Verdeandoando @Pascumaqui1 @EstafasCaza @HomeXiki @J_y_L1 @EuDistinzione @TomatesEsSecret @pardillo_o @kikotewhite @valamarilla @jork9picks @Juangayasalom @CDRodrigo35 @Carlitossante @MarioVidal1978 @sergiloza @AzoteTipster @ApuestasArturo @ApuestasInsider @rojos_apuestas @WestApuesta @policia @TipsterApuesta @iSt7z_ @TipsAnalistas @guardiacivil @laSextaTV @RadioMARCA @agenciatributar @MinHacienda @ludopatia @EqInvestigacion @JuanTM19 @abc_es @elmundoes Os cuento una curiosidad de torete, lanzó un reto y si no fuera por los picks copiados de basket de @LosGanadores ya lo habría perdido su reto n°9999999. Es tan malo torete en tenis después te tantos años pronosticando que necesita copiar picks de basket para mantener a flote. https://t.co/ZLQDL2g6zr"
@policia,https://twitter.com/alumnoxxxiv/status/1041032270067494912,"@nicalpol @policia La pasta son de entidades privadas. Ojalá me dieran 1.500 euros jajajajaja.
Los sindicatos daban maletines negros"
@policia,https://twitter.com/bets_professor/status/1041032184512045056,@raf34349 @liriuca @_decanno @HastaRabo @calleja_1986 @Betwin23 @tispter_ganador @VidalakenYT @juangayatipster @TomasLanster @alfonso180179 @Popbowmvp @carry4rose @rososcar @TipstersAzote @Verdeandoando @Pascumaqui1 @EstafasCaza @HomeXiki @J_y_L1 @EuDistinzione @TomatesEsSecret @pardillo_o @kikotewhite @valamarilla @jork9picks @Juangayasalom @CDRodrigo35 @Carlitossante @MarioVidal1978 @sergiloza @AzoteTipster @ApuestasArturo @ApuestasInsider @rojos_apuestas @WestApuesta @policia @TipsterApuesta @iSt7z_ @TipsAnalistas @guardiacivil @laSextaTV @RadioMARCA @agenciatributar @MinHacienda @ludopatia @EqInvestigacion @JuanTM19 @abc_es @elmundoes Buaah !! ; que haré ahora ??? ; dios mio me han reportado!!! ; cambiaste mi vida !!!
@policia,https://twitter.com/Maria57466447/status/1041032149862899712,@policia Buen trabajo
@policia,https://twitter.com/alumn_p/status/1041031692729892865,"@nicalpol @policia A mí me regalaron un maletin con libros.
Jupol regalaba pulseras. 
Asisa dinero
Adeslas dinero
BBVA no sé qué 
La Caixa kit policial."
@policia,https://twitter.com/tyrant84778112/status/1041029348621537281,"@Ambiconstructiv @ca_eiou @SandraSandras2 @jusapolalmeria @jusapolceuta @Arran_jovent @policia @guardiacivil @CDRCatOficial @antifabcn @omnium @assemblea @UnitatvsRacisme @unisxrepublica @ArranBarcelona @COSnacional @cupnacional @Endavant_OSAN @AlertaSolidaria @SEPC_nacional @UABantifa @jusapol la historia pone en su sitio a cada cual...nosotros estamos en el lado bueno. ya lo vereis...de aquí muy poco empezaran a salir muchas cosas y no las podreis llegar a acceptar nunca. Pero no es culpa vuestra, estais demasiado manipulados para verlo. algun dia quizas..."
@policia,https://twitter.com/110penes/status/1041029300277862400,@policia soy pedofilo
@policia,https://twitter.com/AdriFachaNo/status/1041028825306607620,"@caguirre2000 @Carlospuma84 @guardiacivil @policia Y se le nota!!!! Jajajajajajajaja jajajajajajajajajajajajajajajajajaja... Agradecimiento a sus cuerpos!!! Jajajajajajajaja aaaiii... Gracias señora, me ha alegrado y mucho el día"
@policia,https://twitter.com/moskatina/status/1041028429582360579,@Marc_VdG @robmccarthy92 @lCostaLuzl @MariantAlos @Arran_jovent @policia @guardiacivil @CDRCatOficial @antifabcn @omnium @assemblea @UnitatvsRacisme @unisxrepublica @ArranBarcelona @COSnacional @cupnacional @Endavant_OSAN @AlertaSolidaria @SEPC_nacional @UABantifa @jusapol Ignorants diu... 😂😂😂😂 Cree el ladrón que todos son de su condición https://t.co/W9pNyhlBJY
@policia,https://twitter.com/montiCoin/status/1041027903671160832,@FuerzayHonorrrr @jusapol @guardiacivil @policia @UMCmossos Gracias por el apoyo @Jusapol #EquiparacionYa
@policia,https://twitter.com/HelicopteroPium/status/1041027525466640386,@policia Esto solo lo sacáis porque han sido ambos... que pena de país
@policia,https://twitter.com/fernandopriego/status/1041026947269185536,"🚔 Mi felicitación a la @policia que ha desarticulado una banda criminal que robaba en nuestra provincia de Córdoba y que en actuó en Cabra, en fechas recientes, contra una tienda de terminales móviles 📱 https://t.co/gSDoZaJDEC"
@policia,https://twitter.com/raf34349/status/1041025771932971008,@bets_professor @liriuca @_decanno @HastaRabo @calleja_1986 @Betwin23 @tispter_ganador @VidalakenYT @juangayatipster @TomasLanster @alfonso180179 @Popbowmvp @carry4rose @rososcar @TipstersAzote @Verdeandoando @Pascumaqui1 @EstafasCaza @HomeXiki @J_y_L1 @EuDistinzione @TomatesEsSecret @pardillo_o @kikotewhite @valamarilla @jork9picks @Juangayasalom @CDRodrigo35 @Carlitossante @MarioVidal1978 @sergiloza @AzoteTipster @ApuestasArturo @ApuestasInsider @rojos_apuestas @WestApuesta @policia @TipsterApuesta @iSt7z_ @TipsAnalistas @guardiacivil @laSextaTV @RadioMARCA @agenciatributar @MinHacienda @ludopatia @EqInvestigacion @JuanTM19 @abc_es @elmundoes Reportado por pesado y spam
@policia,https://twitter.com/escuelaavila/status/1041025211540406272,@roberluos @policia @Sup_Policia Roberto ha sido un placer poder compartir estos días contigo y con todos.
@policia,https://twitter.com/toniduran80/status/1041025195589464069,"@Vox_Mostoles @policia @guardiacivil @jusapol @cupnacional @vox_es Gracias por su apoyo !! 
#EquiparacionYa
#GrupoB_ReclasificacionYa
@jusapol"
@policia,https://twitter.com/GemmAValdes/status/1041025173292556289,@policia Qué no vuelvan a pisar la calle ni A ver al crío. Espero q se recupere pronto
@policia,https://twitter.com/MIES_Zona5/status/1041024908686446592,"#MingaPorLaTernura| Integra a familias, autoridades, @policia, líderes comunitarios en los centros de atención infantil #Palenque #Puebloviejo #Babahoyo #MataDeCacao #Urdaneta

@berecordero @mcazco @yinquizu @MaryuriBH @vickyrivash @InclusionEc #Babahoyo @Lenin https://t.co/zGyVYH8YPO"
@policia,https://twitter.com/ipb56/status/1041024868203081729,"@Vox_Mostoles @policia @guardiacivil @jusapol @cupnacional @vox_es Muchas gracias.
#EquiparacionYa
#GrupoB_ReclasificacionYa
@jusapol"
@policia,https://twitter.com/Emilio55086866/status/1041024796476227590,"@mavarosg @Twitter @carmenro_ @policia Hola Carmenro, escoria humana. Cómo estás? Me da igual.
Vete a la mi.....
Adiooooos"
@policia,https://twitter.com/Agustnl76952761/status/1041024336847663104,"@vox_barcelona @jusapol @policia @guardiacivil Gracias por apoyarnos. #EquiparacionYa
#GrupoB_ReclasificacionYa
@jusapol"
@policia,https://twitter.com/Agustnl76952761/status/1041024221751767045,"@Vox_Mostoles @policia @guardiacivil @jusapol @cupnacional @vox_es Gracias por su apoyo. #EquiparacionYa
#GrupoB_ReclasificacionYa
@jusapol"
@policia,https://twitter.com/RMartn3/status/1041024220325720064,"@ERIKEO5555 @policia @guardiacivil Cómo lo sabe!
#EquiparacionYa #ILP2018JusapoL #PPSOEMenosprecianPNyGC #PNyGCnoSeRinden #29SBarcelona @jucilnacional @JupolNacional @jusapol #EquiparacionYa #EquiparacionYa #EquiparacionYa #EquiparacionYa #EquiparacionYa #EquiparacionYa #EquiparacionYa #EquiparacionYa"
@policia,https://twitter.com/JDCuajimalpa/status/1041023798080757760,@vayio @PublimetroMX @GobCDMX @policia @PartidoMorenaMx @AdrianRubalcava Se canaliza a superiores de la institución  @SSP_CDMX @UCS_CDMX
@policia,https://twitter.com/RaulMP5/status/1041022364170047488,"@diegoconesa @policia Cuando se está lejos de la tierra más se quiere y mejor sienta hablar con un paisano, además si son dos buenos tipos mejor que mejor"
@policia,https://twitter.com/Bann_20/status/1041021501124820992,"@SoyRubenWTF @HermanA @Patoxx_15 @Seba_0124 @EcharzeyCR K joto eres, ya te denunciamos ante la @policia , así que digas lo que digas ya llegan por ti, secuestrador de la hermana de @Patoxx_15 
Y gei"
@policia,https://twitter.com/Mr_MyselfAndI/status/1041021323701616640,"@policia Os esperamos en Pamplona, ¡a ver si hacéis aquí también la carrera! 👍
#Ruta091"
@policia,https://twitter.com/LOVMIGUELANGEL/status/1041020582966583296,Alguien sabe a qué se debe el impresionante operativo que tiene en este momento LA MARINA en el Puente Benito Juárez de Culiacán Sinaloa? @EjercitoMex @PoliciaFedMx @sinaloagobmx @SEDENAmx @SEGOB_mx @policia @sspsinaloa1 @EjercitoMex
@policia,https://twitter.com/Alatris94002725/status/1041020508916068353,"@JoaquinRamirez @chesare_st @collazo_ruben @GusPineiro @Raul77226764 @elenadeines @alhucema66 @PPopular @pablocasado_ @guardiacivil @policia @jusapol @jucilnacional @JupolNacional @marianorajoy @JUSPOL Saludos Joaquín
#EquiparacionYa 
#PNyGCnoSeRinden 
@jusapoltoledo 
Cuídate"
@policia,https://twitter.com/FerdiCueto/status/1041020347418636295,Fantástico. El agente que está solo en la sala sin atender a los cada vez más numerosos ciudadanos se ha dado cuenta de que estoy mirando y ha bajado la persiana... Pero no lo suficiente. Se me ocurre que esto no es precisamente atención al ciudadano. @policia @interiorgob
